DateTime,Latitude,Longitude,Air_Temp_C,Wind_Speed,Chlorophyll_ug_l,Water_Temp_C,Salinity_PSU
3/20/25 20:00,39.69615731,-71.22706973,6.435449444,8.3519625,1.217292778,6.625342444,32.4358765
3/20/25 21:00,39.69559657,-71.27043796,6.680350556,9.986024722,2.613629444,6.466537611,32.44366583
3/20/25 22:00,39.69755738,-71.28337507,6.365726667,14.23184639,3.629796667,6.422001778,32.44537922
3/20/25 23:00,NA,NA,6.504556111,13.73695417,4.404248333,6.336410444,32.44260006
3/21/25,39.69808703,-71.30887259,6.515489167,18.42628056,5.401229444,6.228278944,32.44827767
3/21/25 1:00,39.70416767,-71.29630143,6.735326944,20.75089167,4.804470556,6.230261278,32.44635267
3/21/25 2:00,39.78382546,-71.15408874,6.824905556,18.33206944,3.819801111,6.419074556,32.441258
3/21/25 3:00,39.8834371,-70.9716395,6.491731667,19.70745194,3.194468333,6.248338167,32.37414111
3/21/25 4:00,40.0295551,-70.88500707,6.746868611,12.12906194,2.778390556,6.015637111,32.33790961
3/21/25 5:00,40.20951478,-70.89069276,7.644909722,12.53240278,3.558666667,6.331320444,32.48478033
3/21/25 6:00,40.39061292,-70.89662045,7.919906667,11.41492722,3.494338333,6.339292889,32.58351561
3/21/25 7:00,40.57142723,-70.90110113,7.754603056,5.996785278,2.882321111,5.488214111,32.57730217
3/21/25 8:00,40.75140189,-70.9070722,7.701908611,6.589595,1.754996667,5.3365575,32.58321317
3/21/25 9:00,40.92937698,-70.90488185,7.054226944,7.402371667,1.59171,5.4645745,32.64217978
3/21/25 10:00,41.09696129,-70.85233149,6.866809167,11.10375972,1.400363333,4.929536389,32.45683556
3/21/25 11:00,41.25582131,-70.89453088,6.507919167,19.71748611,1.195066111,5.123624889,32.29087006
3/21/25 12:00,41.40063733,-70.82540363,6.493442778,19.26021389,1.712225,5.598286278,32.22917583
3/21/25 13:00,41.48886087,-70.700501,6.613213889,23.13450667,2.519863889,7.253052778,25.94225967
3/21/25 14:00,41.52345542,-70.67187047,6.657983471,12.49941322,0.740330579,15.92396942,0.207038843
